   5.265269   18.992382 ALOG 
   3.655390   27.356862 EXP  
   1.818827   54.980504 PWR  
   2.742310   36.465605 SIN  
 453.003387    0.220749 SQRT 
  23.423471    4.269222 NINT 
  14.843828    6.736807 DLOG 
  16.848751    5.935158 DEXP 
   9.117131   10.968363 DPWR 
   8.318623   12.021220 DSIN 
 127.523848    0.784167 DSQRT
  15.547743    6.431802 DNINT
  78.872072    1.267876 DDIV 
  87.576483    1.141859 DRECI
