1360.916557    0.073480 ALOG 
1573.015403    0.063572 EXP  
 490.578511    0.203841 PWR  
 718.819398    0.139117 SIN  
2942.049886    0.033990 SQRT 
2723.538655    0.036717 NINT 
 416.623607    0.240025 DLOG 
 574.963879    0.173924 DEXP 
 142.776603    0.700395 DPWR 
 398.113039    0.251185 DSIN 
 398.131934    0.251173 DSQRT
1286.371401    0.077738 DNINT
 688.562709    0.145230 DDIV 
 687.942685    0.145361 DRECI
