  89.543568    1.116775 ALOG 
 122.726161    0.814822 EXP  
  51.544243    1.940081 PWR  
  92.536728    1.080652 SIN  
 732.128220    0.136588 SQRT 
 152.632372    0.655169 NINT 
  74.221859    1.347312 DLOG 
  88.899948    1.124860 DEXP 
  34.977020    2.859020 DPWR 
  69.166438    1.445788 DSIN 
 243.111415    0.411334 DSQRT
 151.153498    0.661579 DNINT
 234.818994    0.425860 DDIV 
 234.707040    0.426063 DRECI
